636,"Křešice u Litoměřic",False
637,"Litoměřice dolní nádraží",False
639,"Velké Žernoseky",False
640,"Libochovany",False
641,"Sebuzín",False
644,"Biskupice u Luhačovic",False
645,"Polichno",False
648,"Havřice",False
649,"Hradčovice",False
650,"Popovice u Uherského Hradiště",False
651,"Vésky",False
655,"Veselí nad Moravou-Milokošť",False
656,"Uherský Ostroh",False
657,"Ostrožská Nová Ves",False
658,"Ostrožská Nová Ves lázně",False
659,"Kunovice zastávka",False
661,"Zlín-Prštné",False
662,"Zlín-Louky",False
663,"Zlín-Louky obchodní centrum",False
664,"Zlín-Malenovice",False
665,"Zlín-U mlýna",False
666,"Zlín-Malenovice zastávka",False
667,"Otrokovice-Trávníky",False
669,"Šumperk zastávka",False
673,"Olomouc kol. č. 5a",False
674,"Olomouc-Nové Sady",False
675,"Nemilany",False
676,"Kožušany",False
677,"Blatec",False
678,"Vrbátky",False
679,"Kraličky",False
680,"Vrahovice",False
682,"Bedihošť",False
683,"Čelčice",False
684,"Pivín",False
685,"Doloplazy",False
687,"Chvalkovice na Hané",False
689,"Hoštice-Heroltice",False
691,"Luleč",False
692,"Komořany u Vyškova",False
694,"Holubice",False
696,"Zbýšov",False
697,"Hostěrádky-Rešov",False
701,"Brno-Černovice",False
702,"Brno-Slatina",False
703,"Šlapanice zastávka z",False
705,"Ponětovice",False
706,"Blažovice",False
709,"Trutnov-Poříčí",False
710,"Bohuslavice nad Úpou",False
711,"Suchovršice",False
718,"Řešetova Lhota",False
721,"Velká Jesenice",False
724,"Semonice",False
725,"Černožice",False
727,"Lochenice",False
728,"Předměřice nad Labem",False
730,"Hradec Králové-Kukleny",False
731,"Praskačka",False
732,"Lhota pod Libčany",False
733,"Dobřenice",False
734,"Kratonohy",False
735,"Káranice",False
736,"Nové Město nad Cidlinou",False
738,"Převýšov",False
739,"Choťovice",False
741,"Sány",False
742,"Velký Osek-Kanín",False
743,"Nymburk město",False
744,"Hořátev",False
745,"Sadská",False
746,"Třebestovice",False
748,"Lukavice v Čechách",False
750,"Bohousová",False
751,"Litice nad Orlicí",False
752,"Sopotnice",False
753,"Potštejn",False
754,"Záměl",False
756,"Kostelec nad Orlicí",False
757,"Kostelec nad Orlicí město",False
759,"Čestice",False
760,"Lípa nad Orlicí",False
762,"Petrovice nad Orlicí",False
763,"Třebechovice pod Orebem",False
764,"Blešno",False
765,"Hradec Králové-Slezské Předměstí",False
766,"Hradec Králové zastávka",False
767,"Jihlava-Bosch Diesel",False
768,"Střítež u Jihlavy",False
770,"Kamenná",False
771,"Šlapanov",False
772,"Mírovka",False
774,"Havlíčkův Brod-Perknov",False
775,"Okrouhlice",False
776,"Pohleď",False
778,"Světlá nad Sázavou-Josefodol",False
779,"Sázavka",False
780,"Leština u Světlé",False
781,"Nová Ves u Leštiny",False
782,"Vlkaneč",False
784,"Golčův Jeníkov",False
785,"Bratčice",False
786,"Horky u Čáslavi",False
788,"Třebešice",False
789,"Církvice",False
791,"Hlízov",False
793,"Hamry nad Sázavou",False
794,"Sázava u Žďáru",False
795,"Nížkov",False
796,"Ronov nad Sázavou",False
798,"Přibyslav zastávka",False
799,"Stříbrné Hory",False
800,"Pohled",False
801,"Pohledští Dvořáci",False
802,"Brno-Lesná",False
804,"Brno-Řečkovice",False
805,"Česká",False
807,"Čebín",False
808,"Hradčany",False
810,"Dolní Loučky",False
811,"Řikonín",False
812,"Níhov",False
814,"Osová Bítýška",False
815,"Ořechov",False
817,"Sklené nad Oslavou",False
818,"Laštovičky",False
819,"Ostrov nad Oslavou",False
823,"Ostrava-Kunčičky",False
825,"Ostrava-Bartovice",False
826,"Šenov",False
828,"Havířov střed",False
829,"Havířov-Suchá",False
830,"Horní Suchá",False
831,"Albrechtice u Českého Těšína",False
832,"Vlárský průsmyk státní hranice",False
834,"Svatý Štěpán",False
836,"Popov",False
837,"Bohuslavice nad Vláří",False
838,"Divnice",False
840,"Hostětín",False
844,"Záhorovice",False
845,"Nezdenice",False
846,"Šumice",False
847,"Plzeň hl.n.seř.n.",False
848,"Plzeň-Bílá Hora",False
849,"Plzeň-Bolevec",False
850,"Plzeň-Orlík",False
851,"Třemošná u Plzně",False
852,"Horní Bříza zastávka",False
853,"Horní Bříza",False
854,"Obora u Kaznějova",False
857,"Horní Hradiště",False
858,"Mladotice zastávka",False
860,"Potvorov",False
862,"Pastuchovice",False
869,"Kaštice",False
870,"Kněžice",False
871,"Čejkovice",False
872,"Žabokliky",False
873,"Libočany",False
876,"Žiželice",False
878,"Denětice",False
879,"Holetice",False
881,"Droužkovice",False
882,"Věžky",False
885,"Měrovice nad Hanou",False
886,"Němčice nad Hanou",False
888,"Praha-Satalice",False
891,"Hovorčovice",False
892,"Měšice u Prahy",False
893,"Zlonín",False
894,"Kojetice u Prahy",False
899,"Kojovice",False
900,"Košátky",False
901,"Kropáčova Vrutice",False
902,"Zdětín u Chotětova",False
903,"Chotětov",False
904,"Krnsko",False
906,"Mladá Boleslav-Debř",False
910,"Březina nad Jizerou",False
911,"Loukov u Mnichova Hradiště",False
912,"Příšovice",False
913,"Přepeře u Turnova",False
917,"Líšný",False
921,"Návarov",False
923,"Velké Hamry",False
927,"Putim",False
928,"Heřmaň",False
929,"Písek zastávka",False
930,"Písek-Dobešice",False
932,"Vráž u Písku",False
933,"Dolní Ostrovec",False
934,"Smetanova Lhota",False
936,"Horní Nerestce",False
938,"Myslín",False
939,"Dobrá Voda u Březnice",False
941,"Tochovice",False
942,"Tochovice zastávka",False
